"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1034",0.51,0.485,0.513333333333333,0.4825,0.504,0.511666666666667,0.491428571428571,0.48625,0.49,0.507,0.4785
"1035",0.44,0.48,0.53,0.455,0.466,0.51,0.511428571428571,0.48875,0.495555555555556,0.486,0.5025
"1036",0.56,0.51,0.493333333333333,0.4475,0.5,0.491666666666667,0.485714285714286,0.4975,0.511111111111111,0.502,0.4815
"1037",0.43,0.435,0.47,0.5275,0.486,0.476666666666667,0.512857142857143,0.50875,0.5,0.47,0.499
"1038",0.46,0.495,0.5,0.475,0.5,0.498333333333333,0.501428571428571,0.51125,0.496666666666667,0.539,0.509
"1039",0.53,0.455,0.513333333333333,0.515,0.498,0.518333333333333,0.508571428571429,0.46375,0.497777777777778,0.484,0.5065
"1040",0.51,0.525,0.456666666666667,0.4925,0.5,0.471666666666667,0.5,0.46875,0.473333333333333,0.485,0.4905
"1041",0.57,0.435,0.49,0.5125,0.522,0.498333333333333,0.532857142857143,0.5325,0.532222222222222,0.481,0.5055
"1042",0.55,0.53,0.486666666666667,0.535,0.514,0.496666666666667,0.51,0.4975,0.518888888888889,0.505,0.496
"1043",0.5,0.47,0.45,0.52,0.532,0.47,0.492857142857143,0.52125,0.515555555555556,0.507,0.492
"1044",0.46,0.495,0.436666666666667,0.4875,0.484,0.528333333333333,0.51,0.5025,0.504444444444444,0.506,0.5085
"1045",0.55,0.4,0.546666666666667,0.4825,0.46,0.495,0.502857142857143,0.51375,0.493333333333333,0.469,0.499
"1046",0.57,0.525,0.523333333333333,0.5275,0.454,0.506666666666667,0.515714285714286,0.51,0.478888888888889,0.509,0.516
"1047",0.48,0.48,0.55,0.51,0.516,0.525,0.471428571428571,0.51,0.532222222222222,0.508,0.4795
"1048",0.49,0.495,0.506666666666667,0.515,0.506,0.52,0.485714285714286,0.5025,0.507777777777778,0.47,0.507
"1049",0.62,0.52,0.516666666666667,0.495,0.502,0.525,0.51,0.495,0.468888888888889,0.486,0.505
"1050",0.46,0.43,0.503333333333333,0.4675,0.514,0.483333333333333,0.458571428571429,0.48875,0.513333333333333,0.488,0.4865
"1051",0.55,0.525,0.536666666666667,0.515,0.468,0.52,0.518571428571429,0.53125,0.505555555555556,0.52,0.481
"1052",0.59,0.525,0.55,0.5325,0.516,0.513333333333333,0.491428571428571,0.4925,0.457777777777778,0.508,0.506
"1053",0.49,0.51,0.52,0.49,0.488,0.475,0.467142857142857,0.4925,0.438888888888889,0.514,0.499
"1054",0.51,0.535,0.55,0.4825,0.504,0.491666666666667,0.491428571428571,0.48625,0.473333333333333,0.521,0.5095
"1055",0.49,0.495,0.47,0.4675,0.502,0.485,0.507142857142857,0.4775,0.492222222222222,0.524,0.4895
"1056",0.54,0.42,0.486666666666667,0.51,0.516,0.491666666666667,0.494285714285714,0.48375,0.488888888888889,0.479,0.5045
"1057",0.48,0.465,0.49,0.4575,0.48,0.493333333333333,0.514285714285714,0.4975,0.491111111111111,0.516,0.5055
"1058",0.57,0.515,0.493333333333333,0.5125,0.536,0.5,0.521428571428571,0.4925,0.498888888888889,0.521,0.508
"1059",0.55,0.495,0.516666666666667,0.4875,0.49,0.49,0.51,0.48125,0.472222222222222,0.515,0.514
"1060",0.62,0.535,0.52,0.5275,0.544,0.503333333333333,0.508571428571429,0.5075,0.516666666666667,0.499,0.495
"1061",0.54,0.52,0.493333333333333,0.515,0.536,0.468333333333333,0.5,0.5125,0.511111111111111,0.479,0.4855
"1062",0.48,0.51,0.526666666666667,0.53,0.502,0.49,0.515714285714286,0.49,0.523333333333333,0.479,0.5055
"1063",0.5,0.48,0.48,0.47,0.484,0.511666666666667,0.495714285714286,0.49375,0.51,0.495,0.5065
"1064",0.51,0.535,0.54,0.4875,0.532,0.465,0.5,0.50375,0.473333333333333,0.51,0.483
"1065",0.52,0.515,0.433333333333333,0.52,0.488,0.475,0.472857142857143,0.49625,0.501111111111111,0.513,0.504
"1066",0.55,0.57,0.463333333333333,0.5,0.502,0.495,0.49,0.48875,0.495555555555556,0.517,0.4775
"1067",0.56,0.465,0.49,0.55,0.496,0.511666666666667,0.505714285714286,0.51375,0.496666666666667,0.518,0.492
"1068",0.47,0.495,0.503333333333333,0.5075,0.51,0.511666666666667,0.518571428571429,0.5175,0.474444444444444,0.507,0.4895
"1069",0.53,0.485,0.523333333333333,0.48,0.508,0.505,0.522857142857143,0.515,0.48,0.518,0.511
"1070",0.51,0.455,0.523333333333333,0.505,0.496,0.505,0.502857142857143,0.51125,0.478888888888889,0.497,0.4975
"1071",0.45,0.51,0.513333333333333,0.495,0.498,0.53,0.492857142857143,0.51,0.53,0.464,0.472
"1072",0.47,0.475,0.503333333333333,0.4775,0.512,0.516666666666667,0.527142857142857,0.4775,0.484444444444444,0.491,0.4745
"1073",0.47,0.53,0.503333333333333,0.525,0.516,0.505,0.508571428571429,0.4875,0.534444444444444,0.484,0.484
"1074",0.45,0.475,0.513333333333333,0.5225,0.5,0.453333333333333,0.494285714285714,0.47375,0.511111111111111,0.509,0.5095
"1075",0.53,0.535,0.486666666666667,0.4475,0.556,0.498333333333333,0.507142857142857,0.50625,0.461111111111111,0.504,0.525
"1076",0.52,0.44,0.456666666666667,0.5225,0.51,0.513333333333333,0.478571428571429,0.475,0.491111111111111,0.486,0.5055
"1077",0.45,0.495,0.44,0.49,0.502,0.495,0.504285714285714,0.47875,0.457777777777778,0.485,0.5105
"1078",0.48,0.59,0.52,0.5175,0.52,0.49,0.52,0.47875,0.486666666666667,0.499,0.5145
"1079",0.54,0.455,0.473333333333333,0.53,0.51,0.518333333333333,0.492857142857143,0.52,0.482222222222222,0.514,0.501
"1080",0.52,0.505,0.5,0.53,0.492,0.483333333333333,0.518571428571429,0.53,0.501111111111111,0.499,0.497
"1081",0.41,0.6,0.5,0.5075,0.484,0.47,0.475714285714286,0.49,0.487777777777778,0.514,0.508
"1082",0.52,0.505,0.42,0.51,0.52,0.48,0.517142857142857,0.5025,0.507777777777778,0.513,0.5255
"1083",0.48,0.53,0.476666666666667,0.495,0.478,0.485,0.502857142857143,0.5125,0.504444444444444,0.499,0.504
"1084",0.46,0.465,0.47,0.4825,0.5,0.483333333333333,0.494285714285714,0.48375,0.508888888888889,0.52,0.5105
"1085",0.64,0.51,0.45,0.5025,0.546,0.478333333333333,0.502857142857143,0.475,0.494444444444444,0.48,0.491
"1086",0.47,0.475,0.52,0.49,0.482,0.513333333333333,0.497142857142857,0.52,0.531111111111111,0.508,0.484
"1087",0.58,0.47,0.56,0.5025,0.494,0.51,0.49,0.52375,0.48,0.503,0.4945
"1088",0.58,0.575,0.493333333333333,0.495,0.51,0.51,0.48,0.4825,0.485555555555556,0.491,0.4975
"1089",0.47,0.54,0.506666666666667,0.4775,0.53,0.478333333333333,0.545714285714286,0.5275,0.52,0.496,0.508
"1090",0.54,0.52,0.52,0.5125,0.514,0.515,0.505714285714286,0.48125,0.523333333333333,0.506,0.493
"1091",0.59,0.505,0.54,0.495,0.494,0.495,0.488571428571429,0.50875,0.514444444444444,0.524,0.4945
"1092",0.5,0.53,0.52,0.5,0.492,0.476666666666667,0.497142857142857,0.50125,0.517777777777778,0.499,0.511
"1093",0.54,0.51,0.52,0.5225,0.512,0.505,0.478571428571429,0.495,0.494444444444444,0.476,0.5045
"1094",0.47,0.485,0.5,0.5175,0.488,0.508333333333333,0.504285714285714,0.51875,0.511111111111111,0.499,0.4895
"1095",0.51,0.505,0.466666666666667,0.52,0.44,0.513333333333333,0.515714285714286,0.485,0.521111111111111,0.505,0.4695
"1096",0.45,0.45,0.493333333333333,0.4475,0.474,0.496666666666667,0.507142857142857,0.52125,0.505555555555556,0.503,0.4925
"1097",0.45,0.47,0.466666666666667,0.535,0.494,0.488333333333333,0.52,0.47125,0.508888888888889,0.512,0.512
"1098",0.48,0.48,0.496666666666667,0.515,0.49,0.468333333333333,0.452857142857143,0.52125,0.506666666666667,0.498,0.494
"1099",0.56,0.475,0.5,0.545,0.49,0.483333333333333,0.518571428571429,0.5225,0.474444444444444,0.516,0.505
"1100",0.54,0.525,0.496666666666667,0.44,0.508,0.541666666666667,0.511428571428571,0.48875,0.527777777777778,0.503,0.4965
"1101",0.55,0.505,0.503333333333333,0.5075,0.508,0.481666666666667,0.51,0.49,0.5,0.492,0.491
"1102",0.54,0.555,0.483333333333333,0.49,0.47,0.478333333333333,0.487142857142857,0.47625,0.502222222222222,0.509,0.504
"1103",0.43,0.515,0.466666666666667,0.4975,0.51,0.486666666666667,0.48,0.46625,0.46,0.513,0.5095
"1104",0.51,0.55,0.476666666666667,0.475,0.514,0.5,0.504285714285714,0.5,0.5,0.473,0.5135
"1105",0.5,0.53,0.473333333333333,0.4775,0.47,0.521666666666667,0.498571428571429,0.50875,0.501111111111111,0.516,0.481
"1106",0.51,0.51,0.536666666666667,0.505,0.52,0.516666666666667,0.475714285714286,0.52125,0.464444444444444,0.518,0.509
"1107",0.47,0.52,0.463333333333333,0.515,0.51,0.526666666666667,0.485714285714286,0.4875,0.493333333333333,0.525,0.4985
"1108",0.5,0.49,0.486666666666667,0.5175,0.46,0.488333333333333,0.487142857142857,0.515,0.514444444444444,0.501,0.488
"1109",0.55,0.555,0.526666666666667,0.495,0.49,0.52,0.485714285714286,0.50375,0.518888888888889,0.488,0.4965
"1110",0.48,0.465,0.516666666666667,0.5325,0.46,0.476666666666667,0.528571428571429,0.50375,0.505555555555556,0.509,0.4915
"1111",0.54,0.435,0.5,0.5,0.482,0.513333333333333,0.505714285714286,0.4975,0.515555555555556,0.505,0.5015
"1112",0.48,0.48,0.54,0.52,0.518,0.488333333333333,0.487142857142857,0.50375,0.5,0.507,0.482
"1113",0.61,0.56,0.51,0.525,0.498,0.488333333333333,0.471428571428571,0.505,0.474444444444444,0.501,0.5055
"1114",0.43,0.47,0.496666666666667,0.4475,0.532,0.513333333333333,0.528571428571429,0.48875,0.484444444444444,0.494,0.488
"1115",0.49,0.49,0.52,0.465,0.484,0.521666666666667,0.511428571428571,0.52375,0.5,0.474,0.4985
"1116",0.39,0.49,0.476666666666667,0.475,0.5,0.503333333333333,0.495714285714286,0.5025,0.507777777777778,0.488,0.5015
"1117",0.47,0.555,0.526666666666667,0.5075,0.448,0.513333333333333,0.48,0.51875,0.5,0.49,0.5015
"1118",0.53,0.485,0.52,0.4525,0.514,0.483333333333333,0.491428571428571,0.51875,0.492222222222222,0.512,0.5015
"1119",0.49,0.49,0.526666666666667,0.5525,0.508,0.548333333333333,0.485714285714286,0.515,0.487777777777778,0.512,0.4985
"1120",0.53,0.46,0.49,0.5025,0.528,0.493333333333333,0.537142857142857,0.45875,0.476666666666667,0.478,0.494
"1121",0.53,0.47,0.446666666666667,0.4725,0.506,0.49,0.497142857142857,0.5125,0.486666666666667,0.529,0.497
"1122",0.52,0.495,0.496666666666667,0.5275,0.56,0.496666666666667,0.505714285714286,0.515,0.471111111111111,0.508,0.503
"1123",0.47,0.525,0.5,0.5025,0.504,0.496666666666667,0.525714285714286,0.505,0.476666666666667,0.501,0.5045
"1124",0.51,0.475,0.49,0.51,0.514,0.493333333333333,0.512857142857143,0.5,0.503333333333333,0.491,0.5085
"1125",0.48,0.585,0.513333333333333,0.4875,0.516,0.518333333333333,0.477142857142857,0.48375,0.488888888888889,0.506,0.502
"1126",0.53,0.505,0.526666666666667,0.48,0.494,0.486666666666667,0.502857142857143,0.5025,0.544444444444444,0.533,0.4875
"1127",0.46,0.49,0.52,0.5125,0.522,0.5,0.508571428571429,0.475,0.526666666666667,0.486,0.522
"1128",0.48,0.5,0.506666666666667,0.515,0.508,0.52,0.497142857142857,0.48625,0.502222222222222,0.497,0.5055
"1129",0.45,0.57,0.533333333333333,0.45,0.506,0.523333333333333,0.478571428571429,0.49375,0.52,0.498,0.488
"1130",0.46,0.445,0.496666666666667,0.5,0.482,0.506666666666667,0.498571428571429,0.48375,0.485555555555556,0.48,0.477
"1131",0.52,0.5,0.436666666666667,0.4525,0.472,0.471666666666667,0.502857142857143,0.5,0.502222222222222,0.5,0.524
"1132",0.46,0.495,0.5,0.5125,0.502,0.49,0.47,0.525,0.496666666666667,0.487,0.521
"1133",0.46,0.5,0.496666666666667,0.51,0.482,0.491666666666667,0.485714285714286,0.49625,0.506666666666667,0.499,0.4895
"1134",0.53,0.56,0.493333333333333,0.495,0.506,0.475,0.471428571428571,0.49125,0.493333333333333,0.478,0.51
"1135",0.49,0.525,0.46,0.5025,0.512,0.483333333333333,0.504285714285714,0.495,0.503333333333333,0.508,0.503
"1136",0.53,0.49,0.49,0.5175,0.502,0.49,0.494285714285714,0.48875,0.494444444444444,0.483,0.518
"1137",0.47,0.46,0.546666666666667,0.5475,0.486,0.531666666666667,0.501428571428571,0.4925,0.482222222222222,0.479,0.502
"1138",0.47,0.46,0.456666666666667,0.5025,0.486,0.468333333333333,0.508571428571429,0.47875,0.465555555555556,0.498,0.5045
"1139",0.52,0.48,0.446666666666667,0.5025,0.484,0.49,0.468571428571429,0.53125,0.496666666666667,0.498,0.5195
"1140",0.51,0.525,0.56,0.545,0.554,0.495,0.498571428571429,0.48375,0.504444444444444,0.521,0.5025
"1141",0.47,0.485,0.473333333333333,0.505,0.516,0.523333333333333,0.477142857142857,0.46875,0.497777777777778,0.517,0.485
"1142",0.5,0.535,0.503333333333333,0.46,0.494,0.495,0.461428571428571,0.5225,0.485555555555556,0.465,0.52
"1143",0.35,0.445,0.473333333333333,0.4775,0.5,0.506666666666667,0.507142857142857,0.51625,0.511111111111111,0.476,0.5
"1144",0.47,0.45,0.516666666666667,0.4925,0.5,0.471666666666667,0.472857142857143,0.5375,0.508888888888889,0.473,0.509
"1145",0.45,0.545,0.506666666666667,0.5,0.514,0.491666666666667,0.494285714285714,0.50125,0.512222222222222,0.509,0.499
"1146",0.55,0.48,0.533333333333333,0.545,0.496,0.506666666666667,0.502857142857143,0.51875,0.514444444444444,0.521,0.4955
"1147",0.52,0.505,0.5,0.5,0.474,0.55,0.481428571428571,0.48125,0.485555555555556,0.524,0.494
"1148",0.41,0.455,0.456666666666667,0.505,0.522,0.486666666666667,0.461428571428571,0.4825,0.501111111111111,0.498,0.4955
"1149",0.48,0.52,0.513333333333333,0.515,0.502,0.491666666666667,0.498571428571429,0.5,0.503333333333333,0.458,0.4975
"1150",0.55,0.49,0.503333333333333,0.48,0.476,0.515,0.475714285714286,0.50125,0.511111111111111,0.487,0.498
"1151",0.52,0.445,0.486666666666667,0.485,0.504,0.486666666666667,0.518571428571429,0.4975,0.482222222222222,0.495,0.5075
"1152",0.45,0.46,0.506666666666667,0.5425,0.468,0.52,0.514285714285714,0.5225,0.527777777777778,0.501,0.5065
"1153",0.46,0.5,0.523333333333333,0.495,0.498,0.481666666666667,0.491428571428571,0.53375,0.491111111111111,0.493,0.521
"1154",0.49,0.49,0.473333333333333,0.4825,0.504,0.481666666666667,0.524285714285714,0.52,0.501111111111111,0.519,0.5185
"1155",0.49,0.455,0.476666666666667,0.5225,0.534,0.51,0.491428571428571,0.53,0.511111111111111,0.486,0.5065
"1156",0.49,0.48,0.493333333333333,0.5125,0.516,0.476666666666667,0.501428571428571,0.50375,0.513333333333333,0.521,0.506
"1157",0.57,0.48,0.523333333333333,0.4725,0.49,0.523333333333333,0.465714285714286,0.495,0.498888888888889,0.506,0.502
"1158",0.48,0.545,0.486666666666667,0.49,0.506,0.47,0.501428571428571,0.495,0.524444444444444,0.497,0.481
"1159",0.55,0.47,0.47,0.47,0.506,0.488333333333333,0.505714285714286,0.5025,0.514444444444444,0.508,0.5045
"1160",0.46,0.5,0.476666666666667,0.4625,0.502,0.535,0.512857142857143,0.4925,0.497777777777778,0.493,0.4825
"1161",0.49,0.545,0.516666666666667,0.54,0.47,0.533333333333333,0.518571428571429,0.51875,0.513333333333333,0.501,0.5025
"1162",0.49,0.48,0.5,0.505,0.498,0.483333333333333,0.478571428571429,0.50125,0.502222222222222,0.536,0.4965
"1163",0.6,0.495,0.47,0.5125,0.476,0.483333333333333,0.53,0.47625,0.493333333333333,0.478,0.4955
"1164",0.64,0.5,0.433333333333333,0.5275,0.522,0.513333333333333,0.522857142857143,0.5025,0.534444444444444,0.495,0.5175
"1165",0.46,0.525,0.46,0.5025,0.514,0.503333333333333,0.538571428571429,0.5,0.514444444444444,0.511,0.5045
"1166",0.52,0.415,0.486666666666667,0.525,0.508,0.49,0.497142857142857,0.51,0.502222222222222,0.496,0.515
"1167",0.5,0.505,0.496666666666667,0.5175,0.498,0.475,0.507142857142857,0.50875,0.501111111111111,0.503,0.49
"1168",0.49,0.57,0.49,0.51,0.524,0.523333333333333,0.524285714285714,0.48,0.485555555555556,0.52,0.491
"1169",0.63,0.515,0.53,0.4775,0.486,0.508333333333333,0.505714285714286,0.4925,0.467777777777778,0.473,0.486
"1170",0.41,0.51,0.47,0.51,0.488,0.493333333333333,0.504285714285714,0.50125,0.508888888888889,0.509,0.5115
"1171",0.5,0.5,0.523333333333333,0.4775,0.516,0.523333333333333,0.495714285714286,0.50125,0.503333333333333,0.509,0.5155
"1172",0.43,0.525,0.48,0.5,0.488,0.466666666666667,0.478571428571429,0.49875,0.483333333333333,0.516,0.4725
"1173",0.5,0.515,0.47,0.575,0.514,0.515,0.518571428571429,0.51,0.525555555555556,0.489,0.5115
"1174",0.47,0.495,0.5,0.48,0.48,0.495,0.487142857142857,0.46,0.488888888888889,0.517,0.511
"1175",0.47,0.505,0.56,0.51,0.49,0.526666666666667,0.521428571428571,0.4775,0.54,0.506,0.5035
"1176",0.53,0.495,0.516666666666667,0.52,0.538,0.491666666666667,0.507142857142857,0.47375,0.507777777777778,0.514,0.513
"1177",0.45,0.495,0.496666666666667,0.49,0.516,0.513333333333333,0.508571428571429,0.4875,0.522222222222222,0.487,0.494
"1178",0.53,0.515,0.513333333333333,0.52,0.498,0.543333333333333,0.492857142857143,0.4975,0.482222222222222,0.48,0.5065
"1179",0.57,0.5,0.483333333333333,0.4875,0.486,0.488333333333333,0.488571428571429,0.495,0.486666666666667,0.511,0.503
"1180",0.49,0.48,0.446666666666667,0.51,0.5,0.486666666666667,0.497142857142857,0.48125,0.491111111111111,0.483,0.4935
"1181",0.42,0.515,0.543333333333333,0.4975,0.518,0.465,0.504285714285714,0.54625,0.472222222222222,0.491,0.472
"1182",0.51,0.58,0.49,0.4825,0.5,0.511666666666667,0.512857142857143,0.5275,0.472222222222222,0.495,0.5065
"1183",0.4,0.46,0.483333333333333,0.5225,0.518,0.498333333333333,0.498571428571429,0.4725,0.506666666666667,0.489,0.4985
"1184",0.49,0.555,0.506666666666667,0.4975,0.488,0.48,0.511428571428571,0.5075,0.495555555555556,0.497,0.4985
"1185",0.48,0.505,0.52,0.4375,0.492,0.481666666666667,0.527142857142857,0.4925,0.504444444444444,0.52,0.516
"1186",0.48,0.465,0.52,0.46,0.476,0.486666666666667,0.51,0.4775,0.475555555555556,0.514,0.4975
"1187",0.51,0.49,0.516666666666667,0.49,0.55,0.513333333333333,0.482857142857143,0.48625,0.481111111111111,0.521,0.4865
"1188",0.51,0.44,0.453333333333333,0.485,0.452,0.505,0.484285714285714,0.49875,0.492222222222222,0.512,0.5045
"1189",0.6,0.465,0.49,0.48,0.508,0.515,0.531428571428571,0.48375,0.497777777777778,0.507,0.4915
"1190",0.52,0.53,0.533333333333333,0.5025,0.506,0.53,0.502857142857143,0.46875,0.503333333333333,0.486,0.491
"1191",0.43,0.495,0.533333333333333,0.45,0.512,0.463333333333333,0.524285714285714,0.5075,0.498888888888889,0.502,0.5065
"1192",0.51,0.45,0.52,0.4925,0.52,0.513333333333333,0.498571428571429,0.49125,0.495555555555556,0.506,0.522
"1193",0.56,0.475,0.553333333333333,0.4775,0.472,0.488333333333333,0.51,0.5,0.508888888888889,0.497,0.5045
"1194",0.45,0.48,0.553333333333333,0.495,0.514,0.478333333333333,0.47,0.5175,0.484444444444444,0.511,0.491
"1195",0.54,0.485,0.516666666666667,0.5075,0.49,0.486666666666667,0.524285714285714,0.485,0.5,0.486,0.4825
"1196",0.48,0.47,0.513333333333333,0.4875,0.496,0.505,0.525714285714286,0.50625,0.511111111111111,0.49,0.4975
"1197",0.54,0.515,0.526666666666667,0.485,0.52,0.513333333333333,0.494285714285714,0.51,0.528888888888889,0.504,0.4945
"1198",0.5,0.475,0.49,0.5175,0.472,0.478333333333333,0.5,0.49,0.507777777777778,0.502,0.492
"1199",0.47,0.47,0.493333333333333,0.5,0.56,0.531666666666667,0.468571428571429,0.5025,0.506666666666667,0.507,0.502
"1200",0.43,0.475,0.49,0.5025,0.506,0.528333333333333,0.501428571428571,0.5025,0.518888888888889,0.513,0.49
"1201",0.49,0.52,0.546666666666667,0.4975,0.482,0.486666666666667,0.488571428571429,0.5,0.505555555555556,0.48,0.499
"1202",0.52,0.53,0.52,0.5025,0.524,0.511666666666667,0.472857142857143,0.525,0.48,0.487,0.506
"1203",0.56,0.535,0.466666666666667,0.4625,0.486,0.53,0.518571428571429,0.4775,0.502222222222222,0.493,0.5205
"1204",0.51,0.5,0.496666666666667,0.5175,0.506,0.473333333333333,0.484285714285714,0.46625,0.492222222222222,0.511,0.4895
"1205",0.42,0.53,0.526666666666667,0.48,0.506,0.485,0.482857142857143,0.465,0.513333333333333,0.499,0.5175
"1206",0.58,0.57,0.493333333333333,0.5425,0.506,0.528333333333333,0.498571428571429,0.49875,0.511111111111111,0.517,0.4885
"1207",0.47,0.475,0.513333333333333,0.5025,0.478,0.511666666666667,0.492857142857143,0.4775,0.524444444444444,0.491,0.4905
"1208",0.42,0.555,0.483333333333333,0.465,0.468,0.511666666666667,0.501428571428571,0.50875,0.491111111111111,0.524,0.4985
"1209",0.45,0.475,0.506666666666667,0.4825,0.514,0.511666666666667,0.511428571428571,0.49875,0.495555555555556,0.472,0.506
"1210",0.46,0.515,0.45,0.4575,0.512,0.493333333333333,0.465714285714286,0.47875,0.511111111111111,0.509,0.5015
"1211",0.51,0.55,0.476666666666667,0.5075,0.526,0.501666666666667,0.491428571428571,0.4625,0.527777777777778,0.503,0.511
"1212",0.53,0.555,0.513333333333333,0.4825,0.492,0.48,0.508571428571429,0.4975,0.512222222222222,0.477,0.4885
"1213",0.65,0.515,0.46,0.4725,0.51,0.501666666666667,0.52,0.51625,0.495555555555556,0.461,0.5185
"1214",0.5,0.45,0.486666666666667,0.48,0.534,0.443333333333333,0.525714285714286,0.48875,0.478888888888889,0.509,0.5025
"1215",0.53,0.48,0.49,0.4475,0.5,0.481666666666667,0.518571428571429,0.515,0.491111111111111,0.504,0.503
"1216",0.47,0.495,0.49,0.4975,0.5,0.49,0.5,0.4875,0.515555555555556,0.502,0.4975
"1217",0.52,0.49,0.496666666666667,0.505,0.46,0.5,0.492857142857143,0.49125,0.507777777777778,0.537,0.4955
"1218",0.43,0.525,0.5,0.4775,0.492,0.476666666666667,0.48,0.51,0.487777777777778,0.51,0.5195
"1219",0.63,0.435,0.54,0.46,0.458,0.52,0.505714285714286,0.52375,0.501111111111111,0.505,0.4955
"1220",0.51,0.46,0.52,0.4875,0.506,0.485,0.485714285714286,0.5,0.496666666666667,0.478,0.5005
"1221",0.47,0.495,0.513333333333333,0.495,0.474,0.531666666666667,0.525714285714286,0.5075,0.493333333333333,0.518,0.498
"1222",0.47,0.52,0.533333333333333,0.4875,0.466,0.478333333333333,0.505714285714286,0.50125,0.491111111111111,0.493,0.4965
"1223",0.42,0.505,0.496666666666667,0.4925,0.49,0.465,0.52,0.545,0.505555555555556,0.51,0.486
"1224",0.47,0.49,0.516666666666667,0.51,0.494,0.505,0.522857142857143,0.52625,0.476666666666667,0.487,0.497
"1225",0.52,0.485,0.51,0.51,0.534,0.52,0.521428571428571,0.45875,0.545555555555556,0.522,0.5125
"1226",0.48,0.5,0.443333333333333,0.4325,0.464,0.518333333333333,0.491428571428571,0.5,0.492222222222222,0.497,0.504
"1227",0.45,0.485,0.473333333333333,0.485,0.502,0.518333333333333,0.52,0.5075,0.498888888888889,0.512,0.4885
"1228",0.58,0.46,0.493333333333333,0.5025,0.478,0.515,0.514285714285714,0.52625,0.491111111111111,0.511,0.518
"1229",0.54,0.475,0.46,0.4875,0.474,0.486666666666667,0.53,0.495,0.49,0.5,0.5205
"1230",0.53,0.5,0.52,0.48,0.534,0.51,0.508571428571429,0.47875,0.476666666666667,0.497,0.496
"1231",0.45,0.585,0.473333333333333,0.5025,0.48,0.523333333333333,0.481428571428571,0.545,0.517777777777778,0.492,0.5175
"1232",0.51,0.455,0.496666666666667,0.4825,0.522,0.478333333333333,0.504285714285714,0.485,0.522222222222222,0.506,0.497
"1233",0.52,0.55,0.476666666666667,0.51,0.516,0.48,0.522857142857143,0.50125,0.501111111111111,0.492,0.512
"1234",0.44,0.45,0.526666666666667,0.5025,0.5,0.515,0.455714285714286,0.495,0.484444444444444,0.495,0.504
"1235",0.51,0.52,0.46,0.4725,0.476,0.493333333333333,0.508571428571429,0.4625,0.512222222222222,0.498,0.4975
"1236",0.53,0.53,0.513333333333333,0.4825,0.524,0.508333333333333,0.512857142857143,0.515,0.487777777777778,0.531,0.507
"1237",0.5,0.465,0.51,0.5425,0.504,0.503333333333333,0.521428571428571,0.5,0.51,0.492,0.489
"1238",0.45,0.415,0.486666666666667,0.48,0.466,0.506666666666667,0.498571428571429,0.47,0.487777777777778,0.49,0.4995
"1239",0.45,0.515,0.5,0.5275,0.474,0.496666666666667,0.47,0.51125,0.51,0.483,0.5005
"1240",0.48,0.48,0.503333333333333,0.4975,0.47,0.523333333333333,0.527142857142857,0.525,0.505555555555556,0.511,0.512
"1241",0.61,0.49,0.486666666666667,0.5,0.508,0.471666666666667,0.532857142857143,0.50125,0.48,0.512,0.5015
"1242",0.5,0.49,0.52,0.445,0.534,0.481666666666667,0.508571428571429,0.52,0.472222222222222,0.521,0.4995
"1243",0.46,0.515,0.456666666666667,0.48,0.482,0.47,0.48,0.54,0.498888888888889,0.483,0.5055
"1244",0.56,0.53,0.52,0.4875,0.488,0.5,0.518571428571429,0.45125,0.504444444444444,0.497,0.5265
"1245",0.55,0.435,0.45,0.48,0.514,0.511666666666667,0.465714285714286,0.50875,0.494444444444444,0.488,0.505
"1246",0.46,0.54,0.546666666666667,0.4775,0.52,0.523333333333333,0.487142857142857,0.495,0.492222222222222,0.508,0.503
"1247",0.41,0.465,0.54,0.48,0.488,0.455,0.501428571428571,0.5175,0.494444444444444,0.495,0.4985
"1248",0.55,0.52,0.533333333333333,0.5,0.498,0.493333333333333,0.484285714285714,0.4775,0.504444444444444,0.535,0.499
"1249",0.49,0.48,0.54,0.485,0.514,0.481666666666667,0.487142857142857,0.4925,0.472222222222222,0.513,0.505
"1250",0.52,0.575,0.546666666666667,0.5025,0.532,0.518333333333333,0.485714285714286,0.4925,0.514444444444444,0.49,0.5065
"1251",0.45,0.485,0.506666666666667,0.5275,0.53,0.5,0.515714285714286,0.51875,0.492222222222222,0.508,0.511
"1252",0.52,0.485,0.436666666666667,0.47,0.52,0.506666666666667,0.511428571428571,0.49,0.54,0.559,0.4745
"1253",0.52,0.47,0.47,0.5425,0.49,0.516666666666667,0.497142857142857,0.47375,0.497777777777778,0.499,0.5055
"1254",0.52,0.475,0.496666666666667,0.4875,0.5,0.515,0.511428571428571,0.50375,0.492222222222222,0.522,0.498
"1255",0.44,0.44,0.493333333333333,0.465,0.528,0.506666666666667,0.5,0.51625,0.524444444444444,0.473,0.5055
"1256",0.49,0.475,0.493333333333333,0.4975,0.49,0.506666666666667,0.541428571428571,0.49375,0.486666666666667,0.476,0.503
"1257",0.58,0.49,0.49,0.51,0.522,0.5,0.491428571428571,0.515,0.504444444444444,0.488,0.4805
"1258",0.51,0.48,0.546666666666667,0.515,0.52,0.468333333333333,0.45,0.51125,0.483333333333333,0.484,0.509
